"Id","concept:name_1","lifecycle:transition_1","org:resource_1","Activity_1","Resource_1","Work_Order_Qty_1","Part_Desc__1","Worker_ID_1","Report_Type_1","Qty_Completed_1","Qty_Rejected_1","Qty_for_MRB_1","concept:name_2","lifecycle:transition_2","org:resource_2","Activity_2","Resource_2","Work_Order_Qty_2","Part_Desc__2","Worker_ID_2","Report_Type_2","Qty_Completed_2","Qty_Rejected_2","Qty_for_MRB_2","concept:name_3","lifecycle:transition_3","org:resource_3","Activity_3","Resource_3","Work_Order_Qty_3","Part_Desc__3","Worker_ID_3","Report_Type_3","Qty_Completed_3","Qty_Rejected_3","Qty_for_MRB_3","concept:name_4","lifecycle:transition_4","org:resource_4","Activity_4","Resource_4","Work_Order_Qty_4","Part_Desc__4","Worker_ID_4","Report_Type_4","Qty_Completed_4","Qty_Rejected_4","Qty_for_MRB_4","concept:name_5","lifecycle:transition_5","org:resource_5","Activity_5","Resource_5","Work_Order_Qty_5","Part_Desc__5","Worker_ID_5","Report_Type_5","Qty_Completed_5","Qty_Rejected_5","Qty_for_MRB_5","concept:name_6","lifecycle:transition_6","org:resource_6","Activity_6","Resource_6","Work_Order_Qty_6","Part_Desc__6","Worker_ID_6","Report_Type_6","Qty_Completed_6","Qty_Rejected_6","Qty_for_MRB_6","concept:name_7","lifecycle:transition_7","org:resource_7","Activity_7","Resource_7","Work_Order_Qty_7","Part_Desc__7","Worker_ID_7","Report_Type_7","Qty_Completed_7","Qty_Rejected_7","Qty_for_MRB_7","concept:name_8","lifecycle:transition_8","org:resource_8","Activity_8","Resource_8","Work_Order_Qty_8","Part_Desc__8","Worker_ID_8","Report_Type_8","Qty_Completed_8","Qty_Rejected_8","Qty_for_MRB_8","concept:name_9","lifecycle:transition_9","org:resource_9","Activity_9","Resource_9","Work_Order_Qty_9","Part_Desc__9","Worker_ID_9","Report_Type_9","Qty_Completed_9","Qty_Rejected_9","Qty_for_MRB_9","concept:name_10","lifecycle:transition_10","org:resource_10","Activity_10","Resource_10","Work_Order_Qty_10","Part_Desc__10","Worker_ID_10","Report_Type_10","Qty_Completed_10","Qty_Rejected_10","Qty_for_MRB_10","concept:name_11","lifecycle:transition_11","org:resource_11","Activity_11","Resource_11","Work_Order_Qty_11","Part_Desc__11","Worker_ID_11","Report_Type_11","Qty_Completed_11","Qty_Rejected_11","Qty_for_MRB_11","concept:name_12","lifecycle:transition_12","org:resource_12","Activity_12","Resource_12","Work_Order_Qty_12","Part_Desc__12","Worker_ID_12","Report_Type_12","Qty_Completed_12","Qty_Rejected_12","Qty_for_MRB_12","concept:name_13","lifecycle:transition_13","org:resource_13","Activity_13","Resource_13","Work_Order_Qty_13","Part_Desc__13","Worker_ID_13","Report_Type_13","Qty_Completed_13","Qty_Rejected_13","Qty_for_MRB_13","concept:name_14","lifecycle:transition_14","org:resource_14","Activity_14","Resource_14","Work_Order_Qty_14","Part_Desc__14","Worker_ID_14","Report_Type_14","Qty_Completed_14","Qty_Rejected_14","Qty_for_MRB_14","concept:name_15","lifecycle:transition_15","org:resource_15","Activity_15","Resource_15","Work_Order_Qty_15","Part_Desc__15","Worker_ID_15","Report_Type_15","Qty_Completed_15","Qty_Rejected_15","Qty_for_MRB_15","concept:name_16","lifecycle:transition_16","org:resource_16","Activity_16","Resource_16","Work_Order_Qty_16","Part_Desc__16","Worker_ID_16","Report_Type_16","Qty_Completed_16","Qty_Rejected_16","Qty_for_MRB_16","remainingTime"
"67","110","10","86","110","111","138","5","86","12","13","7","7","110","10","86","110","111","138","5","86","6","93","7","7","110","1","86","110","111","138","5","86","12","13","7","7","110","1","86","110","111","138","5","86","6","93","7","7","110","10","8","110","111","138","5","8","6","92","7","7","9","10","8","9","11","138","5","8","12","7","7","7","9","1","8","9","11","138","5","8","12","7","7","7","110","1","8","110","111","138","5","8","6","92","7","7","110","10","14","110","111","138","5","14","6","57","7","7","110","1","14","110","111","138","5","14","6","57","7","7","110","10","8","110","111","138","5","8","6","65","7","7","110","1","8","110","111","138","5","8","6","65","7","7","9","10","72","9","11","138","5","72","6","193","7","7","9","1","72","9","11","138","5","72","6","193","7","7","9","10","8","9","11","138","5","8","6","117","7","7","17","10","16","17","18","138","5","16","6","7","7","7","4439100.0"
"7","9","10","14","9","11","15","217","14","12","7","7","7","9","1","14","9","11","15","217","14","12","7","7","7","252","10","8","252","11","15","217","8","12","7","7","7","252","1","8","252","11","15","217","8","12","7","7","7","9","10","14","9","11","15","217","14","12","13","7","7","9","1","14","9","11","15","217","14","12","13","7","7","9","10","86","9","11","15","217","86","6","109","7","7","9","1","86","9","11","15","217","86","6","109","7","7","9","10","8","9","11","15","217","8","12","7","7","7","9","1","8","9","11","15","217","8","12","7","7","7","9","10","8","9","11","15","217","8","6","67","7","7","9","1","8","9","11","15","217","8","6","67","7","7","17","10","30","17","18","15","217","30","6","15","7","7","17","1","30","17","18","15","217","30","6","15","7","7","44","10","20","44","45","15","217","20","6","15","7","7","0","10","20","0","3","15","217","20","6","15","7","7","118920.0"
"70","23","10","29","23","25","155","253","29","12","7","7","7","23","10","29","23","25","155","253","29","50","7","7","7","23","1","29","23","25","155","253","29","50","7","7","7","23","1","29","23","25","155","253","29","12","7","7","7","23","10","29","23","25","155","253","29","12","13","7","7","23","1","29","23","25","155","253","29","12","13","7","7","23","10","29","23","25","155","253","29","12","7","7","7","23","1","29","23","25","155","253","29","12","7","7","7","23","10","29","23","25","155","253","29","12","13","7","7","23","10","29","23","25","155","253","29","6","41","7","7","23","1","29","23","25","155","253","29","12","13","7","7","23","1","29","23","25","155","253","29","6","41","7","7","23","10","72","23","25","155","253","72","6","70","7","7","23","1","72","23","25","155","253","72","6","70","7","7","23","10","29","23","25","155","253","29","6","15","7","7","23","1","29","23","25","155","253","29","6","15","7","7","2866740.0"
"72","39","10","38","39","40","93","27","38","12","7","7","7","39","1","38","39","40","93","27","38","12","7","7","7","39","10","38","39","40","93","27","38","6","93","7","7","39","1","38","39","40","93","27","38","6","93","7","7","17","10","30","17","18","93","27","30","6","93","7","7","17","1","30","17","18","93","27","30","6","93","7","7","44","10","2","44","45","93","27","2","6","7","7","7","44","1","2","44","45","93","27","2","6","7","7","7","44","10","20","44","45","93","27","20","6","13","7","7","44","1","20","44","45","93","27","20","6","13","7","7","21","10","20","21","22","93","27","20","6","93","7","7","44","10","2","44","45","93","27","2","6","43","7","7","21","1","20","21","22","93","27","20","6","93","7","7","44","1","2","44","45","93","27","2","6","43","7","7","59","10","58","59","59","93","27","58","6","28","7","7","59","10","58","59","59","93","27","58","6","19","7","7","45540.0"
"73","9","10","8","9","11","65","207","8","12","7","7","7","9","1","8","9","11","65","207","8","12","7","7","7","9","10","86","9","11","65","207","86","12","7","7","7","9","1","86","9","11","65","207","86","12","7","7","7","9","10","14","9","11","65","207","14","12","7","7","7","9","1","14","9","11","65","207","14","12","7","7","7","9","10","42","9","11","65","207","42","12","7","7","7","9","1","42","9","11","65","207","42","12","7","7","7","9","10","86","9","11","65","207","86","12","13","7","7","9","1","86","9","11","65","207","86","12","13","7","7","9","10","8","9","11","65","207","8","12","7","7","7","9","1","8","9","11","65","207","8","12","7","7","7","9","10","8","9","11","65","207","8","6","135","7","7","17","10","30","17","18","65","207","30","6","7","7","7","17","1","30","17","18","65","207","30","6","7","7","7","9","1","8","9","11","65","207","8","6","135","7","7","856380.0"
"75","39","10","46","39","40","4","37","46","12","7","7","7","39","1","46","39","40","4","37","46","12","7","7","7","39","10","46","39","40","4","37","46","12","7","7","7","39","1","46","39","40","4","37","46","12","7","7","7","39","10","38","39","40","4","37","38","6","4","7","7","39","1","38","39","40","4","37","38","6","4","7","7","39","10","38","39","40","4","37","38","12","7","7","7","39","1","38","39","40","4","37","38","12","7","7","7","39","10","46","39","40","4","37","46","12","7","7","7","39","1","46","39","40","4","37","46","12","7","7","7","39","10","46","39","40","4","37","46","6","4","7","7","39","1","46","39","40","4","37","46","6","4","7","7","17","10","88","17","18","4","37","88","6","4","7","7","17","1","88","17","18","4","37","88","6","4","7","7","21","10","20","21","22","4","37","20","6","4","7","7","21","1","20","21","22","4","37","20","6","4","7","7","426480.0"
"77","23","10","72","23","25","102","254","72","12","7","7","7","23","1","72","23","25","102","254","72","12","7","7","7","23","10","72","23","25","102","254","72","12","7","7","7","23","1","72","23","25","102","254","72","12","7","7","7","23","10","29","23","25","102","254","29","12","7","7","7","23","1","29","23","25","102","254","29","12","7","7","7","23","10","29","23","25","102","254","29","12","7","7","7","23","1","29","23","25","102","254","29","12","7","7","7","23","10","72","23","25","102","254","72","6","28","7","7","23","1","72","23","25","102","254","72","6","28","7","7","23","10","24","23","25","102","254","24","6","41","7","7","17","10","16","17","18","102","254","16","6","57","13","7","17","1","16","17","18","102","254","16","6","57","13","7","23","1","24","23","25","102","254","24","6","41","7","7","23","10","72","23","25","102","254","72","6","41","7","7","23","1","72","23","25","102","254","72","6","41","7","7","1389660.0"
"78","110","10","86","110","111","255","5","86","12","67","7","7","110","1","86","110","111","255","5","86","12","67","7","7","110","10","86","110","111","255","5","86","6","93","7","7","110","1","86","110","111","255","5","86","6","93","7","7","110","10","8","110","111","255","5","8","6","219","7","7","110","1","8","110","111","255","5","8","6","219","7","7","110","10","42","110","111","255","5","42","6","185","7","7","110","1","42","110","111","255","5","42","6","185","7","7","110","10","86","110","111","255","5","86","6","32","7","7","110","1","86","110","111","255","5","86","6","32","7","7","110","10","86","110","111","255","5","86","12","7","7","7","110","1","86","110","111","255","5","86","12","7","7","7","110","10","33","110","111","255","5","33","12","13","7","7","110","1","33","110","111","255","5","33","12","13","7","7","110","10","33","110","111","255","5","33","6","15","7","7","110","1","33","110","111","255","5","33","6","15","7","7","2442000.0"
"80","110","10","42","110","111","36","5","42","12","13","7","7","110","1","42","110","111","36","5","42","12","13","7","7","110","10","42","110","111","36","5","42","6","32","7","7","110","1","42","110","111","36","5","42","6","32","7","7","17","10","52","17","18","36","5","52","6","32","13","7","17","1","52","17","18","36","5","52","6","32","13","7","21","10","20","21","22","36","5","20","6","32","7","7","21","1","20","21","22","36","5","20","6","32","7","7","0","10","2","0","3","36","5","2","6","7","7","7","0","1","2","0","3","36","5","2","6","7","7","7","0","10","20","0","3","36","5","20","6","61","7","7","0","1","20","0","3","36","5","20","6","61","7","7","148","10","144","148","149","36","5","144","12","7","7","7","148","1","144","148","149","36","5","144","12","7","7","7","148","10","144","148","149","36","5","144","12","7","7","7","148","10","147","148","149","36","5","147","6","61","7","7","86400.0"
"82","110","10","86","110","111","155","5","86","12","13","7","7","110","1","86","110","111","155","5","86","12","13","7","7","110","10","86","110","111","155","5","86","6","7","7","7","110","1","86","110","111","155","5","86","6","7","7","7","110","10","42","110","111","155","5","42","12","13","7","7","110","1","42","110","111","155","5","42","12","13","7","7","110","10","42","110","111","155","5","42","6","69","7","7","110","1","42","110","111","155","5","42","6","69","7","7","17","10","52","17","18","155","5","52","6","69","67","7","17","1","52","17","18","155","5","52","6","69","67","7","21","10","20","21","22","155","5","20","6","69","7","7","21","1","20","21","22","155","5","20","6","69","7","7","241","10","2","241","45","155","5","2","6","7","7","7","241","1","2","241","45","155","5","2","6","7","7","7","0","10","20","0","3","155","5","20","6","7","7","7","0","1","20","0","3","155","5","20","6","7","7","7","233040.0"
"83","110","10","86","110","111","179","48","86","12","7","7","7","110","1","86","110","111","179","48","86","12","7","7","7","110","10","86","110","111","179","48","86","12","13","7","7","110","1","86","110","111","179","48","86","12","13","7","7","110","10","14","110","111","179","48","14","12","13","7","7","110","1","14","110","111","179","48","14","12","13","7","7","110","10","42","110","111","179","48","42","6","80","7","7","110","1","42","110","111","179","48","42","6","80","7","7","110","10","86","110","111","179","48","86","6","4","7","7","17","10","52","17","18","179","48","52","6","7","7","7","17","1","52","17","18","179","48","52","6","7","7","7","110","1","86","110","111","179","48","86","6","4","7","7","110","10","8","110","111","179","48","8","6","47","7","7","110","1","8","110","111","179","48","8","6","47","7","7","110","10","42","110","111","179","48","42","6","28","7","7","110","1","42","110","111","179","48","42","6","28","7","7","326400.0"
"84","39","10","38","39","40","61","130","38","12","13","7","7","39","1","38","39","40","61","130","38","12","13","7","7","39","10","38","39","40","61","130","38","6","93","7","7","39","1","38","39","40","61","130","38","6","93","7","7","39","10","38","39","40","61","130","38","6","7","7","7","39","1","38","39","40","61","130","38","6","7","7","7","39","10","38","39","40","61","130","38","6","67","7","7","39","1","38","39","40","61","130","38","6","67","7","7","39","10","38","39","40","61","130","38","12","13","7","7","39","1","38","39","40","61","130","38","12","13","7","7","17","10","30","17","18","61","130","30","6","7","7","7","17","1","30","17","18","61","130","30","6","7","7","7","39","10","46","39","40","61","130","46","6","55","7","7","39","1","46","39","40","61","130","46","6","55","7","7","17","10","30","17","18","61","130","30","6","61","7","7","17","1","30","17","18","61","130","30","6","61","7","7","843720.0"
"86","76","10","33","76","77","246","37","33","12","7","7","7","76","1","33","76","77","246","37","33","12","7","7","7","76","10","118","76","77","246","37","118","12","35","7","7","76","1","118","76","77","246","37","118","12","35","7","7","76","10","42","76","77","246","37","42","6","35","7","7","76","1","42","76","77","246","37","42","6","35","7","7","76","10","33","76","77","246","37","33","6","177","7","7","76","1","33","76","77","246","37","33","6","177","7","7","76","10","118","76","77","246","37","118","6","4","7","7","76","1","118","76","77","246","37","118","6","4","7","7","76","10","118","76","77","246","37","118","6","13","7","7","76","1","118","76","77","246","37","118","6","13","7","7","17","10","52","17","18","246","37","52","6","4","7","7","17","1","52","17","18","246","37","52","6","4","7","7","17","10","52","17","18","246","37","52","6","129","7","7","17","1","52","17","18","246","37","52","6","129","7","7","0.0"
"87","9","10","14","9","11","256","257","14","12","7","7","7","9","1","14","9","11","256","257","14","12","7","7","7","9","10","8","9","11","256","257","8","12","13","7","7","9","1","8","9","11","256","257","8","12","13","7","7","9","10","8","9","11","256","257","8","6","63","7","7","17","10","30","17","18","256","257","30","6","7","13","7","9","1","8","9","11","256","257","8","6","63","7","7","17","1","30","17","18","256","257","30","6","7","13","7","9","10","46","9","11","256","257","46","6","135","7","7","9","10","86","9","11","256","257","86","6","15","7","7","9","1","46","9","11","256","257","46","6","135","7","7","9","10","8","9","11","256","257","8","6","19","7","7","9","1","86","9","11","256","257","86","6","15","7","7","9","10","33","9","11","256","257","33","6","70","7","7","9","1","8","9","11","256","257","8","6","19","7","7","9","1","33","9","11","256","257","33","6","70","7","7","3048780.0"
"89","240","10","8","240","111","154","258","8","12","7","7","7","240","1","8","240","111","154","258","8","12","7","7","7","110","10","14","110","111","154","258","14","12","7","7","7","110","1","14","110","111","154","258","14","12","7","7","7","110","10","42","110","111","154","258","42","12","4","7","7","110","1","42","110","111","154","258","42","12","4","7","7","110","10","42","110","111","154","258","42","6","250","7","7","110","1","42","110","111","154","258","42","6","250","7","7","110","10","8","110","111","154","258","8","6","65","7","7","110","1","8","110","111","154","258","8","6","65","7","7","76","10","8","76","77","154","258","8","6","7","7","7","76","1","8","76","77","154","258","8","6","7","7","7","110","10","8","110","111","154","258","8","6","63","7","7","76","10","33","76","77","154","258","33","6","7","7","7","76","1","33","76","77","154","258","33","6","7","7","7","110","10","33","110","111","154","258","33","6","259","7","7","134100.0"
"9","105","10","72","105","25","141","27","72","12","7","7","7","105","1","72","105","25","141","27","72","12","7","7","7","105","10","29","105","25","141","27","29","12","13","7","7","105","1","29","105","25","141","27","29","12","13","7","7","105","10","29","105","25","141","27","29","6","75","7","7","105","1","29","105","25","141","27","29","6","75","7","7","31","10","30","31","18","141","27","30","6","141","7","7","31","1","30","31","18","141","27","30","6","141","7","7","0","10","20","0","3","141","27","20","6","7","7","7","0","1","20","0","3","141","27","20","6","7","7","7","0","10","20","0","3","141","27","20","6","141","7","7","0","1","20","0","3","141","27","20","6","141","7","7","95","10","100","95","96","141","27","100","12","7","7","7","95","1","100","95","96","141","27","100","12","7","7","7","95","10","100","95","96","141","27","100","6","141","7","7","95","1","100","95","96","141","27","100","6","141","7","7","395340.0"
"90","76","10","33","76","77","154","258","33","12","7","7","7","76","1","33","76","77","154","258","33","12","7","7","7","76","10","14","76","77","154","258","14","12","28","7","7","76","1","14","76","77","154","258","14","12","28","7","7","76","10","42","76","77","154","258","42","6","65","7","7","76","1","42","76","77","154","258","42","6","65","7","7","76","10","8","76","77","154","258","8","6","141","7","7","76","1","8","76","77","154","258","8","6","141","7","7","76","10","8","76","77","154","258","8","6","63","7","7","76","10","33","76","77","154","258","33","6","7","7","7","76","1","33","76","77","154","258","33","6","7","7","7","76","10","118","76","77","154","258","118","6","109","7","7","76","1","118","76","77","154","258","118","6","109","7","7","76","1","8","76","77","154","258","8","6","63","7","7","76","10","118","76","77","154","258","118","12","7","7","7","76","1","118","76","77","154","258","118","12","7","7","7","221160.0"
"91","110","10","86","110","111","156","260","86","12","7","7","7","110","1","86","110","111","156","260","86","12","7","7","7","110","10","14","110","111","156","260","14","12","28","7","7","110","1","14","110","111","156","260","14","12","28","7","7","110","10","14","110","111","156","260","14","6","7","7","7","110","10","42","110","111","156","260","42","6","178","7","7","110","1","14","110","111","156","260","14","6","7","7","7","110","1","42","110","111","156","260","42","6","178","7","7","31","10","30","31","18","156","260","30","6","7","7","7","31","1","30","31","18","156","260","30","6","7","7","7","110","10","33","110","111","156","260","33","50","7","7","7","110","1","33","110","111","156","260","33","50","7","7","7","110","10","8","110","111","156","260","8","6","261","7","7","110","1","8","110","111","156","260","8","6","261","7","7","110","10","14","110","111","156","260","14","6","43","7","7","110","1","14","110","111","156","260","14","6","43","7","7","449580.0"
"92","76","10","33","76","77","35","37","33","12","7","7","7","76","1","33","76","77","35","37","33","12","7","7","7","76","10","33","76","77","35","37","33","12","13","7","7","76","1","33","76","77","35","37","33","12","13","7","7","76","10","33","76","77","35","37","33","6","28","7","7","76","1","33","76","77","35","37","33","6","28","7","7","17","10","30","17","18","35","37","30","6","7","13","7","17","1","30","17","18","35","37","30","6","7","13","7","17","10","30","17","18","35","37","30","6","28","7","7","17","1","30","17","18","35","37","30","6","28","7","7","17","10","30","17","18","35","37","30","6","7","7","7","17","1","30","17","18","35","37","30","6","7","7","7","107","10","64","107","108","35","37","64","12","7","7","7","107","1","64","107","108","35","37","64","12","7","7","7","21","10","64","21","22","35","37","64","6","28","7","7","21","1","64","21","22","35","37","64","6","28","7","7","539880.0"
"93","128","10","46","128","40","93","262","46","12","7","7","7","128","10","46","128","40","93","262","46","6","104","7","7","128","1","46","128","40","93","262","46","12","7","7","7","128","1","46","128","40","93","262","46","6","104","7","7","128","10","38","128","40","93","262","38","6","104","7","7","128","1","38","128","40","93","262","38","6","104","7","7","128","10","38","128","40","93","262","38","12","13","7","7","128","1","38","128","40","93","262","38","12","13","7","7","128","10","38","128","40","93","262","38","6","43","7","7","128","1","38","128","40","93","262","38","6","43","7","7","31","10","16","31","18","93","262","16","6","93","7","7","31","1","16","31","18","93","262","16","6","93","7","7","264","10","263","264","265","93","262","263","6","93","7","7","264","1","263","264","265","93","262","263","6","93","7","7","71","10","72","71","73","93","262","72","12","7","7","7","71","1","72","71","73","93","262","72","12","7","7","7","1437900.0"
"95","9","10","42","9","11","266","157","42","12","7","7","7","9","1","42","9","11","266","157","42","12","7","7","7","9","10","8","9","11","266","157","8","12","67","7","7","9","1","8","9","11","266","157","8","12","67","7","7","17","10","30","17","18","266","157","30","6","7","7","7","9","10","14","9","11","266","157","14","12","19","7","7","17","1","30","17","18","266","157","30","6","7","7","7","9","1","14","9","11","266","157","14","12","19","7","7","9","10","42","9","11","266","157","42","6","109","7","7","9","1","42","9","11","266","157","42","6","109","7","7","9","10","8","9","11","266","157","8","6","57","7","7","9","1","8","9","11","266","157","8","6","57","7","7","17","10","30","17","18","266","157","30","6","7","7","7","9","10","118","9","11","266","157","118","6","15","7","7","9","10","14","9","11","266","157","14","6","51","7","7","17","1","30","17","18","266","157","30","6","7","7","7","2569200.0"
"96","17","10","52","17","18","154","37","52","6","7","7","7","17","1","52","17","18","154","37","52","6","7","7","7","17","10","52","17","18","154","37","52","6","154","7","7","17","1","52","17","18","154","37","52","6","154","7","7","0","10","2","0","3","154","37","2","6","7","7","7","0","1","2","0","3","154","37","2","6","7","7","7","0","10","2","0","3","154","37","2","6","65","7","7","21","10","118","21","22","154","37","118","6","154","7","7","0","1","2","0","3","154","37","2","6","65","7","7","0","10","20","0","3","154","37","20","6","138","7","7","21","1","118","21","22","154","37","118","6","154","7","7","0","1","20","0","3","154","37","20","6","138","7","7","59","10","171","59","59","154","37","171","6","267","7","7","59","10","58","59","59","154","37","58","6","43","7","7","59","1","171","59","59","154","37","171","6","267","7","7","59","1","58","59","59","154","37","58","6","43","7","7","27600.0"
"97","17","10","52","17","18","74","37","52","6","74","7","7","17","1","52","17","18","74","37","52","6","74","7","7","21","10","147","21","22","74","37","147","6","196","7","7","21","1","147","21","22","74","37","147","6","196","7","7","21","10","2","21","22","74","37","2","6","268","7","7","21","1","2","21","22","74","37","2","6","268","7","7","0","10","2","0","3","74","37","2","6","7","7","7","0","10","2","0","3","74","37","2","6","7","7","7","0","1","2","0","3","74","37","2","6","7","7","7","0","1","2","0","3","74","37","2","6","7","7","7","44","10","20","44","45","74","37","20","6","74","7","7","44","1","20","44","45","74","37","20","6","74","7","7","0","10","20","0","3","74","37","20","6","74","7","7","0","1","20","0","3","74","37","20","6","74","7","7","56","10","52","56","18","74","37","52","6","7","7","7","56","1","52","56","18","74","37","52","6","7","7","7","322800.0"
"99","17","10","30","17","18","269","137","30","6","7","7","7","17","1","30","17","18","269","137","30","6","7","7","7","17","10","30","17","18","269","137","30","6","7","7","7","17","1","30","17","18","269","137","30","6","7","7","7","17","10","30","17","18","269","137","30","6","270","7","7","17","1","30","17","18","269","137","30","6","270","7","7","0","10","2","0","3","269","137","2","6","7","7","7","0","1","2","0","3","269","137","2","6","7","7","7","21","10","20","21","22","269","137","20","6","270","7","7","21","1","20","21","22","269","137","20","6","270","7","7","0","10","20","0","3","269","137","20","6","270","7","7","0","1","20","0","3","269","137","20","6","270","7","7","56","10","30","56","18","269","137","30","6","7","7","7","56","1","30","56","18","269","137","30","6","7","7","7","56","10","30","56","18","269","137","30","6","270","7","7","56","1","30","56","18","269","137","30","6","270","7","7","47160.0"
